Paper,Citation
10.1016/j.ijheatmasstransfer.2017.03.044/P,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.1016/j.ijheatmasstransfer.2017.03.044/P,10.1115/DETC201767586/O
10.1016/j.ijheatmasstransfer.2017.03.044/P,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1017/jfm.2017.365/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1109/TAES.2017.2671785/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1016/j.ijmultiphaseflow.2016.10.005/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1364/CLEO_AT.2017.JTu5A.128/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.2514/6.2017-3519/O
10.1016/j.ijheatmasstransfer.2017.03.055/P,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1109/TNS.2016.2636666/P,10.1016/j.cma.2017.08.003/O
10.1109/TNS.2016.2636666/P,10.1109/RADECS.2017.8696210/O
10.1109/TNS.2016.2636666/P,10.1016/j.commatsci.2017.01.017/O
10.1109/TNS.2016.2636666/P,10.1115/DETC2017-67440/O
10.1109/TNS.2016.2636666/P,10.1109/TNS.2016.2635028/O
10.1109/TNS.2016.2636666/P,10.1109/TAP.2017.2758390/O
10.1109/TNS.2016.2636666/P,10.1016/j.measurement.2017.02.025/O
10.1109/TNS.2016.2636666/P,10.1109/TNS.2016.2636666/O
10.1109/TNS.2016.2636666/P,10.1016/j.cma.2017.03.009/O
10.1109/TNS.2016.2636666/P,10.1117/12.2250582/O
10.1109/TNS.2016.2635028/P,10.1016/j.measurement.2017.02.025/O
10.1109/TNS.2016.2635028/P,10.1109/TAES.2017.2671785/O
10.1109/TNS.2016.2635028/P,10.1109/RADECS.2017.8696210/O
10.1109/TNS.2016.2635028/P,10.1109/TNS.2016.2636666/O
10.1109/TNS.2016.2635028/P,10.1109/TNS.2016.2635028/O
10.1109/TNS.2016.2635028/P,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1109/TNS.2016.2635028/P,10.1364/CLEO_AT.2017.JTu5A.128/O
10.1109/TNS.2016.2635028/P,10.1115/DETC2017-67081/O
10.1109/TNS.2016.2635028/P,10.2514/6.2017-3519/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1115/DETC2017-67274/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1115/DETC201767581/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1109/TAES.2017.2671784/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1115/DETC2017-68370/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1109/TAP.2017.2748237/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1115/DETC2017-67081/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1016/j.cma.2017.03.009/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1364/CLEO_SI.2017.SM2C.5/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1115/DETC201767584/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1016/j.ijheatmasstransfer.2016.12.076/P,10.1017/jfm.2017.365/O
10.1117/12.2274694/P,10.1109/TAP.2017.2758390/O
10.1117/12.2274694/P,10.1109/MWSYM.2017.8058605/O
10.1117/12.2274694/P,10.2514/6.2017-5341/O
10.1117/12.2274694/P,10.1016/j.commatsci.2017.01.017/O
10.1117/12.2274694/P,10.1109/TNS.2016.2636666/O
10.1117/12.2274694/P,10.1016/j.commatsci.2017.04.015/O
10.1117/12.2274694/P,10.1115/DETC2017-67440/O
10.1117/12.2274694/P,10.1016/j.cma.2017.08.003/O
10.1117/12.2274694/P,10.1117/12.2250582/O
10.1117/12.2274694/P,10.1115/GT2017-63724/O
10.1117/12.2274694/P,10.1007/s12206-017-0742-8/O
10.1117/12.2274694/P,10.1016/j.cma.2017.03.009/O
10.1117/12.2274694/P,10.1117/12.2274694/O
10.1117/12.2274694/P,10.1109/ICRA.2017.7989218/O
10.2514/6.2017-1152/P,10.1016/j.commatsci.2017.01.017/O
10.2514/6.2017-1152/P,10.1061/9780784480458.053/O
10.2514/6.2017-1152/P,10.4271/2017-01-6000/O
10.2514/6.2017-1152/P,10.2514/6.2017-1152/O
10.2514/6.2017-1152/P,10.33012/2017.15158/O
10.2514/6.2017-1152/P,10.1109/TLT.2017.2740172/O
10.2514/6.2017-1152/P,10.1109/IROS.2017.8206443/O
10.2514/6.2017-1152/P,10.2514/6.2017-5341/O
10.2514/6.2017-1152/P,10.1109/SYSCON.2017.7934789/O
10.2514/6.2017-1152/P,10.1061/(ASCE)HY.1943-7900.0001221/O
10.2514/6.2017-1152/P,10.2514/1.I010503/O
10.2514/6.2017-1152/P,10.2514/6.2017-0908/O
10.2514/6.2017-1152/P,10.1109/ICUAS.2017.7991391/O
10.3141/2636-04/P,10.1061/(ASCE)WR.1943-5452.0000720/O
10.3141/2636-04/P,10.1061/(ASCE)HY.1943-7900.0001221/O
10.3141/2636-04/P,10.3141/2636-04/O
10.24928/2017/0182/P,10.1016/j.jsv.2017.07.021/O
10.24928/2017/0182/P,10.1109/TAP.2017.2748237/O
10.24928/2017/0182/P,10.1109/TAP.2017.2708084/O
10.24928/2017/0182/P,10.1016/j.bios.2016.12.071/O
10.24928/2017/0182/P,10.1115/GT2017-63724/O
10.24928/2017/0182/P,10.1115/GT201763490/O
10.24928/2017/0182/P,10.24928/2017/0182/O
10.24928/2017/0182/P,10.24928/2017/0213/O
10.24928/2017/0213/P,10.1061/(ASCE)EI.1943-5541.0000335/O
10.24928/2017/0213/P,10.1061/(ASCE)CO.1943-7862.0001310/O
10.24928/2017/0213/P,10.24928/2017/0182/O
10.24928/2017/0213/P,10.24928/2017/0213/O
10.1115/GT2017-65031/P,10.1115/GT2017-63724/O
10.1115/GT2017-65031/P,10.1115/GT201763490/O
10.1115/GT2017-65031/P,10.1115/GT2017-65031/O
10.2118/184610-ms/P,10.1109/MWSYM.2017.8058605/O
10.2118/184610-ms/P,10.1016/j.jmapro.2017.07.015/O
10.2118/184610-ms/P,10.1115/1.4036304/O
10.2118/184610-ms/P,10.1115/DETC201767581/O
10.2118/184610-ms/P,10.2118/184610-ms/O
10.2118/184610-ms/P,10.2118/185926-ms/O
10.2118/184610-ms/P,10.1109/TAC.2016.2572002/O
10.7122/486652-ms/P,10.1115/GT2017-63724/O
10.7122/486652-ms/P,10.7122/486652-ms/O
10.7122/486652-ms/P,10.1021/acs.energyfuels.6b03387/O
10.2514/6.2017-1619/P,10.1016/j.epsr.2017.01.039/O
10.2514/6.2017-1619/P,10.2514/6.2017-1619/O
10.1061/9780784480724.051/P,10.1109/TAES.2017.2671785/O
10.1061/9780784480724.051/P,10.1016/j.engstruct.2017.03.041/O
10.1061/9780784480724.051/P,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1061/9780784480724.051/P,10.1061/9780784480724.051/O
10.1061/9780784480724.051/P,10.1364/CLEO_AT.2017.JTu5A.128/O
10.1061/9780784480724.051/P,10.2514/6.2017-3519/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1109/TAP.2017.2708084/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1109/ICUAS.2017.7991391/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1109/IPCon.2016.7831137/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.3390/mi8080252/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1109/TAES.2017.2650818/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1117/12.2250582/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1117/12.2274694/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1109/MWSYM.2017.8058605/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1364/CLEO_SI.2017.SM4C.5/O
10.1364/CLEO_AT.2017.JTu5A.128/P,10.1061/9780784480458.053/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1109/MWSYM.2017.8058605/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1109/IPCon.2016.7831137/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1109/LPT.2017.2686354/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1364/CLEO_SI.2017.SM4C.5/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1016/j.bios.2016.12.071/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1364/CLEO_AT.2017.JTu5A.128/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1109/TAP.2017.2708084/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1109/TAES.2017.2671785/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1364/CLEO_SI.2017.SM2C.5/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1117/12.2250582/O
10.1364/CLEO_SI.2017.SM4C.5/P,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.1080/16864360.2016.1273578/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.2514/6.2017-4049/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.3390/mi8080252/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.2514/6.2017-4043/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.1115/DETC201767586/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.1016/j.commatsci.2017.04.015/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.1364/CLEO_SI.2017.SM2C.5/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.1109/IPCon.2016.7831143/O
10.1364/CLEO_SI.2017.SM2C.5/P,10.1364/CLEO_SI.2017.SM4C.5/O
10.2514/1.I010503/P,10.1109/IROS.2017.8206443/O
10.2514/1.I010503/P,10.1109/ICUAS.2017.7991391/O
10.2514/1.I010503/P,10.1109/SYSCON.2017.7934789/O
10.2514/1.I010503/P,10.1109/TAES.2017.2650818/O
10.2514/1.I010503/P,10.2514/6.2017-0908/O
10.2514/1.I010503/P,10.33012/2017.15158/O
10.2514/1.I010503/P,10.2514/6.2017-1152/O
10.2514/1.I010503/P,10.2514/1.I010503/O
10.2514/1.I010503/P,10.1061/9780784480458.053/O
10.1061/9780784480458.003/P,10.2514/6.2017-4049/O
10.1061/9780784480458.003/P,10.1016/j.matdes.2016.11.066/O
10.1061/9780784480458.003/P,10.2118/185926-ms/O
10.1061/9780784480458.003/P,10.1061/9780784480458.003/O
10.1061/9780784480458.003/P,10.1007/s10439-016-1765-5/O
10.1061/9780784480458.003/P,10.1016/j.commatsci.2017.04.015/O
10.1061/9780784480458.003/P,10.1364/CLEO_SI.2017.SM4C.5/O
10.1061/9780784480458.003/P,10.1016/j.conbuildmat.2016.12.112/O
10.1061/9780784480458.003/P,10.1115/1.4035686/O
10.1061/9780784480458.003/P,10.1080/16864360.2016.1273578/O
10.1061/9780784480458.003/P,10.1109/TAP.2017.2766679/O
10.1061/9780784480458.003/P,10.1016/j.jmapro.2017.07.015/O
10.1061/9780784480458.003/P,10.1061/9780784480465.007/O
10.1061/9780784480458.003/P,10.1115/DETC201767586/O
10.1061/9780784480458.003/P,10.1109/ICRA.2017.7989687/O
10.1061/9780784480458.003/P,10.1177/0731684417721660/O
10.1061/9780784480458.003/P,10.1007/s11837-017-2334-6/O
10.1061/9780784480458.003/P,10.1007/s12206-017-0742-8/O
10.1061/9780784480458.003/P,10.2514/6.2017-4043/O
10.1115/DETC2017-67081/P,10.1115/DETC2017-67439/O
10.1115/DETC2017-67081/P,10.4271/2017-01-1329/O
10.1115/DETC2017-67081/P,10.1016/j.conbuildmat.2016.12.112/O
10.1115/DETC2017-67081/P,10.1115/DETC2017-68205/O
10.1115/DETC2017-67081/P,10.1115/DETC201767586/O
10.1115/DETC2017-67081/P,10.1115/DETC2017-67081/O
10.1115/DETC2017-67081/P,10.1061/9780784480458.053/O
10.1115/DETC2017-67081/P,10.1115/DETC2017-68018/O
10.1115/DETC2017-67081/P,10.1115/DETC2017-67440/O
10.1115/DETC2017-67081/P,10.1109/ICRA.2017.7989218/O
10.1115/DETC2017-67081/P,10.2514/6.2017-4048/O
10.1115/DETC2017-67081/P,10.1109/TNS.2016.2635028/O
10.1115/DETC2017-67081/P,10.1080/00207217.2017.1279229/O
10.1115/DETC2017-67081/P,10.1109/TAES.2017.2650818/O
10.1115/DETC2017-67081/P,10.1109/TPWRS.2016.2611511/O
10.1115/DETC2017-67081/P,10.1117/12.2274694/O
10.1115/DETC2017-67081/P,10.1109/ICUAS.2017.7991391/O
10.1115/DETC2017-67081/P,10.1115/1.4036336/O
10.1115/DETC2017-67081/P,10.1115/DETC201767581/O
10.1115/DETC2017-68205/P,10.1115/DETC2017-67439/O
10.1115/DETC2017-68205/P,10.1115/DETC201767586/O
10.1115/DETC2017-68205/P,10.1115/DETC2017-68018/O
10.1115/DETC2017-68205/P,10.1109/TAP.2017.2758390/O
10.1115/DETC2017-68205/P,10.1115/DETC2017-67081/O
10.1115/DETC2017-68205/P,10.1115/DETC201767581/O
10.1115/DETC2017-68205/P,10.1117/12.2250582/O
10.1115/DETC2017-68205/P,10.1016/j.cma.2017.03.009/O
10.1115/DETC2017-68205/P,10.1080/00207217.2017.1279229/O
10.1115/DETC2017-68205/P,10.1016/j.cma.2017.08.003/O
10.1115/DETC2017-67439/P,10.1080/00207217.2017.1279229/O
10.1115/DETC2017-67439/P,10.1115/DETC2017-67439/O
10.1115/DETC2017-67439/P,10.2514/6.2017-4049/O
10.1115/DETC2017-67439/P,10.1115/DETC2017-67440/O
10.1115/DETC2017-67439/P,10.1115/DETC2017-68018/O
10.1115/DETC2017-67439/P,10.1115/DETC2017-68205/O
10.1115/DETC2017-67439/P,10.1109/TAP.2017.2766679/O
10.1115/DETC2017-67439/P,10.1115/DETC201767584/O
10.1115/DETC2017-67439/P,10.1115/1.4035686/O
10.1115/DETC2017-67439/P,10.1016/j.commatsci.2017.04.015/O
10.1115/DETC2017-67439/P,10.1115/DETC201767581/O
10.1115/DETC2017-67439/P,10.1007/s10439-016-1765-5/O
10.1115/DETC2017-67439/P,10.1115/DETC2017-68370/O
10.1115/DETC2017-67439/P,10.4271/2017-01-1329/O
10.1115/DETC2017-68018/P,10.1109/TAP.2017.2748237/O
10.1115/DETC2017-68018/P,10.1115/DETC201767584/O
10.1115/DETC2017-68018/P,10.1115/DETC201767586/O
10.1115/DETC2017-68018/P,10.1115/DETC2017-67439/O
10.1115/DETC2017-68018/P,10.1016/j.commatsci.2017.04.015/O
10.1115/DETC2017-68018/P,10.1115/DETC2017-68205/O
10.1115/DETC2017-68018/P,10.1007/s10439-016-1765-5/O
10.1115/DETC2017-68018/P,10.4271/2017-01-1329/O
10.1115/DETC2017-68018/P,10.1115/1.4035686/O
10.1115/DETC2017-68018/P,10.1061/9780784480458.003/O
10.1115/DETC2017-68018/P,10.1115/DETC2017-68018/O
10.1115/DETC2017-68018/P,10.1115/DETC201767581/O
10.1115/DETC2017-68018/P,10.1115/DETC2017-67274/O
10.1115/DETC2017-68018/P,10.1109/ICRA.2017.7989218/O
10.1115/DETC2017-68018/P,10.1080/00207217.2017.1279229/O
10.1115/DETC2017-68018/P,10.1115/DETC2017-68370/O
10.1115/DETC2017-68018/P,10.1109/TAES.2017.2671784/O
10.1115/DETC2017-68018/P,10.1364/CLEO_SI.2017.SM2C.5/O
10.1115/DETC2017-68018/P,10.1115/DETC2017-67440/O
10.1115/DETC2017-67440/P,10.1115/DETC2017-67440/O
10.1115/DETC2017-67440/P,10.1115/1.4035686/O
10.1115/DETC2017-67440/P,10.1115/DETC201767586/O
10.1115/DETC2017-67440/P,10.1115/DETC201767581/O
10.1115/DETC2017-67440/P,10.1115/1.4036304/O
10.1115/DETC2017-67440/P,10.1016/j.commatsci.2017.04.015/O
10.1115/DETC2017-67440/P,10.1115/DETC2017-68370/O
10.1115/DETC2017-67440/P,10.1109/ICRA.2017.7989218/O
10.1115/DETC2017-67440/P,10.1061/9780784480465.007/O
10.1115/DETC2017-67440/P,10.1115/DETC2017-67439/O
10.1115/DETC2017-67440/P,10.1115/DETC2017-68018/O
10.1115/DETC2017-67440/P,10.1115/DETC2017-68205/O
10.1115/DETC2017-67440/P,10.1115/DETC201767584/O
10.1115/DETC2017-67440/P,10.1115/DETC2017-67274/O
10.1115/DETC2017-67440/P,10.1109/TAP.2017.2766679/O
10.1115/DETC2017-67440/P,10.1007/s10439-016-1765-5/O
10.1115/DETC2017-67440/P,10.1080/00207217.2017.1279229/O
10.1115/DETC2017-67440/P,10.1115/DETC2017-67081/O
10.1115/DETC2017-67440/P,10.4271/2017-01-1329/O
10.1016/j.snb.2017.02.037/P,10.1116/1.4984807/O
10.1016/j.snb.2017.02.037/P,10.1016/j.bios.2016.12.071/O
10.1016/j.snb.2017.02.037/P,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1016/j.snb.2017.02.037/P,10.1016/j.snb.2017.02.037/O
10.1016/j.snb.2017.02.037/P,10.1007/978-3-319-45387-3_10/O
10.2118/185926-ms/P,10.1016/j.jmapro.2017.07.015/O
10.2118/185926-ms/P,10.1007/s12206-017-0742-8/O
10.2118/185926-ms/P,10.1007/s11837-017-2334-6/O
10.2118/185926-ms/P,10.1115/1.4035686/O
10.2118/185926-ms/P,10.1016/j.matdes.2016.11.066/O
10.2118/185926-ms/P,10.2118/184610-ms/O
10.2118/185926-ms/P,10.1061/9780784480458.003/O
10.2118/185926-ms/P,10.2118/185926-ms/O
10.2514/6.2017-4043/P,10.1109/TAES.2017.2650818/O
10.2514/6.2017-4043/P,10.1109/TPWRS.2016.2611511/O
10.2514/6.2017-4043/P,10.2514/6.2017-3520/O
10.2514/6.2017-4043/P,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.2514/6.2017-4043/P,10.1061/9780784480458.053/O
10.2514/6.2017-4043/P,10.2514/6.2017-4049/O
10.2514/6.2017-4043/P,10.2514/6.2017-4043/O
10.2514/6.2017-4043/P,10.1109/ICUAS.2017.7991391/O
10.2514/6.2017-4043/P,10.1109/TAP.2016.2632618/O
10.2514/6.2017-4043/P,10.1117/12.2274694/O
10.2514/6.2017-4043/P,10.2514/6.2017-3519/O
10.2514/6.2017-4043/P,10.2514/6.2017-4048/O
10.2514/6.2017-4049/P,10.1115/DETC2017-68025/O
10.2514/6.2017-4049/P,10.2514/6.2017-4048/O
10.2514/6.2017-4049/P,10.1115/DETC2017-68018/O
10.2514/6.2017-4049/P,10.1016/j.epsr.2017.01.039/O
10.2514/6.2017-4049/P,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.2514/6.2017-4049/P,10.2514/6.2017-4043/O
10.2514/6.2017-4049/P,10.1021/acs.iecr.7b03748/O
10.2514/6.2017-4049/P,10.2514/6.2017-4049/O
10.2514/6.2017-4049/P,10.1111/risa.12652/O
10.2514/6.2017-4049/P,10.2514/6.2017-3520/O
10.2514/6.2017-4049/P,10.1080/16864360.2016.1240449/O
10.2514/6.2017-4049/P,10.1016/j.bios.2016.12.071/O
10.2514/6.2017-4048/P,10.2514/6.2017-3520/O
10.2514/6.2017-4048/P,10.2514/6.2017-4048/O
10.2514/6.2017-4048/P,10.2514/6.2017-4049/O
10.2514/6.2017-4048/P,10.1109/TAP.2017.2748237/O
10.2514/6.2017-4048/P,10.1109/TNS.2016.2635028/O
10.2514/6.2017-4048/P,10.1115/1.4036304/O
10.2514/6.2017-4048/P,10.1061/9780784480465.007/O
10.2514/6.2017-4048/P,10.2514/6.2017-3519/O
10.2514/6.2017-4048/P,10.1115/DETC2017-68205/O
10.2514/6.2017-4048/P,10.2514/6.2017-4043/O
10.2514/6.2017-4048/P,10.1016/j.jsv.2017.07.021/O
10.2514/6.2017-3519/P,10.1109/TAES.2017.2671785/O
10.2514/6.2017-3519/P,10.1016/j.commatsci.2017.01.017/O
10.2514/6.2017-3519/P,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.2514/6.2017-3519/P,10.1364/CLEO_AT.2017.JTu5A.128/O
10.2514/6.2017-3519/P,10.2514/6.2017-4043/O
10.2514/6.2017-3519/P,10.2514/6.2017-4049/O
10.2514/6.2017-3519/P,10.2514/6.2017-4048/O
10.2514/6.2017-3519/P,10.2514/6.2017-3519/O
10.2514/6.2017-3519/P,10.2514/6.2017-3520/O
10.2514/6.2017-3520/P,10.1115/1.4036304/O
10.2514/6.2017-3520/P,10.1109/TNS.2016.2635028/O
10.2514/6.2017-3520/P,10.1115/DETC2017-68205/O
10.2514/6.2017-3520/P,10.2514/6.2017-4043/O
10.2514/6.2017-3520/P,10.2514/6.2017-4049/O
10.2514/6.2017-3520/P,10.2514/6.2017-4048/O
10.2514/6.2017-3520/P,10.2514/6.2017-3519/O
10.2514/6.2017-3520/P,10.2514/6.2017-3520/O
10.2514/6.2017-3520/P,10.1061/9780784480465.007/O
10.1007/978-3-319-45387-3_10/P,10.1016/j.cma.2017.08.003/O
10.1007/978-3-319-45387-3_10/P,10.1116/1.4984807/O
10.1007/978-3-319-45387-3_10/P,10.1016/j.cma.2017.03.009/O
10.1007/978-3-319-45387-3_10/P,10.1109/LPT.2017.2686354/O
10.1007/978-3-319-45387-3_10/P,10.1016/j.bios.2016.12.071/O
10.1007/978-3-319-45387-3_10/P,10.1007/s00158-016-1518-y/O
10.1007/978-3-319-45387-3_10/P,10.1016/j.snb.2017.02.037/O
10.1007/978-3-319-45387-3_10/P,10.1007/978-3-319-45387-3_10/O
10.1061/9780784480465.007/P,10.1109/TAP.2017.2758390/O
10.1061/9780784480465.007/P,10.1016/j.cma.2017.08.003/O
10.1061/9780784480465.007/P,10.1016/j.commatsci.2017.01.017/O
10.1061/9780784480465.007/P,10.1016/j.cma.2017.03.009/O
10.1061/9780784480465.007/P,10.1109/TNS.2016.2636666/O
10.1061/9780784480465.007/P,10.1061/9780784480458.003/O
10.1061/9780784480465.007/P,10.1115/DETC2017-67440/O
10.1061/9780784480465.007/P,10.1061/9780784480465.007/O
10.1061/9780784480465.007/P,10.1117/12.2250582/O
10.1021/acs.energyfuels.6b03387/P,10.1016/j.matdes.2017.01.057/O
10.1021/acs.energyfuels.6b03387/P,10.1007/s00348-016-2297-3/O
10.1021/acs.energyfuels.6b03387/P,10.1115/GT2017-63724/O
10.1021/acs.energyfuels.6b03387/P,10.1115/GT201763490/O
10.1021/acs.energyfuels.6b03387/P,10.7122/486652-ms/O
10.1021/acs.energyfuels.6b03387/P,10.1021/acs.energyfuels.6b03387/O
10.1021/acs.energyfuels.6b03387/P,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1115/DETC201767584/P,10.1115/1.4035674/O
10.1115/DETC201767584/P,10.1080/16864360.2016.1273578/O
10.1115/DETC201767584/P,10.1115/DETC201767586/O
10.1115/DETC201767584/P,10.1115/DETC2017-67081/O
10.1115/DETC201767584/P,10.1115/DETC2017-67274/O
10.1115/DETC201767584/P,10.1115/DETC2017-67439/O
10.1115/DETC201767584/P,10.1115/DETC201767584/O
10.1115/DETC201767584/P,10.1364/CLEO_AT.2017.JTu5A.128/O
10.1115/DETC201767584/P,10.1115/1.4036304/O
10.1115/DETC201767584/P,10.1115/DETC2017-68025/O
10.1115/DETC201767584/P,10.1007/s00163-017-0253-8/O
10.1115/DETC201767584/P,10.1061/(ASCE)CO.1943-7862.0001310/O
10.1115/DETC201767584/P,10.1109/TAES.2017.2671785/O
10.1115/DETC201767584/P,10.2514/6.2017-3519/O
10.1115/DETC201767584/P,10.1080/16864360.2016.1240449/O
10.1115/DETC201767584/P,10.1109/ICRA.2017.7989218/O
10.1117/12.2250582/P,10.1115/DETC201767584/O
10.1117/12.2250582/P,10.1117/12.2250582/O
10.1117/12.2250582/P,10.1109/TAP.2017.2748237/O
10.1117/12.2250582/P,10.1109/LPT.2017.2686354/O
10.1117/12.2250582/P,10.1109/TAES.2017.2671784/O
10.1117/12.2250582/P,10.1109/TAP.2017.2708084/O
10.1117/12.2250582/P,10.1061/9780784480458.003/O
10.1117/12.2250582/P,10.1115/DETC2017-68370/O
10.1117/12.2250582/P,10.1115/DETC2017-67081/O
10.1117/12.2250582/P,10.1364/CLEO_SI.2017.SM4C.5/O
10.1061/9780784480458.053/P,10.1109/IROS.2017.8206443/O
10.1061/9780784480458.053/P,10.1061/9780784480458.053/O
10.1061/9780784480458.053/P,10.1109/ICUAS.2017.7991391/O
10.1061/9780784480458.053/P,10.1061/9780784480465.007/O
10.1061/9780784480458.053/P,10.1115/DETC2017-68205/O
10.1061/9780784480458.053/P,10.2514/1.I010503/O
10.1061/9780784480458.053/P,10.2514/6.2017-1152/O
10.1061/9780784480458.053/P,10.2514/6.2017-0908/O
10.1061/9780784480458.053/P,10.1109/TNS.2016.2635028/O
10.1061/9780784480458.053/P,10.33012/2017.15158/O
10.1109/TAC.2016.2572002/P,10.1109/TAP.2017.2758390/O
10.1109/TAC.2016.2572002/P,10.1016/j.jmapro.2017.07.015/O
10.1109/TAC.2016.2572002/P,10.2118/184610-ms/O
10.1109/TAC.2016.2572002/P,10.1109/TAC.2016.2572002/O
10.2514/6.2017-5341/P,10.2514/6.2017-0908/O
10.2514/6.2017-5341/P,10.1117/12.2274694/O
10.2514/6.2017-5341/P,10.2514/6.2017-1152/O
10.2514/6.2017-5341/P,10.2514/6.2017-5341/O
10.2514/6.2017-5341/P,10.1007/978-3-319-52392-7_91/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1364/CLEO_SI.2017.SM4C.5/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1116/1.4984807/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1016/j.cma.2017.03.009/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1117/12.2250582/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1007/s10439-016-1765-5/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1364/CLEO_SI.2017.SM2C.5/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1021/acs.energyfuels.6b03387/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1016/j.cma.2017.08.003/O
10.1016/j.ijheatmasstransfer.2017.05.046/P,10.1016/j.commatsci.2017.01.017/O
10.1007/978-3-319-52392-7_91/P,10.1007/s11837-017-2309-7/O
10.1007/978-3-319-52392-7_91/P,10.2514/6.2017-5341/O
